2337,Elmwood,MA,Plymouth,42.0098,-70.962
2338,Halifax,MA,Plymouth,42.0002,-70.8448
2339,Hanover,MA,Plymouth,42.1214,-70.857
2340,Hanover,MA,Plymouth,42.1137,-70.8161
2341,Hanson,MA,Plymouth,42.0616,-70.8651
2343,Holbrook,MA,Norfolk,42.1464,-71.0083
2344,Middleboro,MA,Plymouth,41.8932,-70.9112
2345,Manomet,MA,Plymouth,41.8882,-70.581
2346,Middleboro,MA,Plymouth,41.8884,-70.893
2347,Lakeville,MA,Plymouth,41.8374,-70.9582
2348,Lakeville,MA,Plymouth,41.8459,-70.9495
2349,Middleboro,MA,Plymouth,41.8932,-70.9112
2350,Monponsett,MA,Plymouth,42.0185,-70.8475
2351,Abington,MA,Plymouth,42.1167,-70.9543
2355,North Carver,MA,Plymouth,41.9169,-70.8013
2356,North Easton,MA,Bristol,42.059,-71.1123
2357,North Easton,MA,Bristol,42.0645,-71.0871
2358,North Pembroke,MA,Plymouth,42.0932,-70.7925
2359,Pembroke,MA,Plymouth,42.0621,-70.8044
2360,Plymouth,MA,Plymouth,41.9104,-70.642
2361,Plymouth,MA,Plymouth,41.9705,-70.7014
2362,Plymouth,MA,Plymouth,41.9584,-70.6673
2364,Kingston,MA,Plymouth,41.995,-70.741
2366,South Carver,MA,Plymouth,41.8501,-70.7044
2367,Plympton,MA,Plymouth,41.9655,-70.8046
2368,Randolph,MA,Norfolk,42.1736,-71.0514
2370,Rockland,MA,Plymouth,42.1293,-70.9133
2375,South Easton,MA,Bristol,42.0257,-71.0988
2379,West Bridgewater,MA,Plymouth,42.0255,-71.0161
2381,White Horse Beach,MA,Plymouth,41.9316,-70.5611
2382,Whitman,MA,Plymouth,42.0816,-70.9381
2420,Lexington,MA,Middlesex,42.4563,-71.2167
2421,Lexington,MA,Middlesex,42.4426,-71.2265
2445,Brookline,MA,Norfolk,42.3259,-71.1341
2446,Brookline,MA,Norfolk,42.3431,-71.123
2447,Brookline Village,MA,Norfolk,42.3329,-71.1162
2451,Waltham,MA,Middlesex,42.3986,-71.2451
2452,Waltham,MA,Middlesex,42.3943,-71.218
2453,Waltham,MA,Middlesex,42.3654,-71.2317
2454,Waltham,MA,Middlesex,42.3567,-71.2505
2455,North Waltham,MA,Middlesex,42.3621,-71.2055
2456,New Town,MA,Middlesex,42.4464,-71.4594
2457,Babson Park,MA,Norfolk,42.18,-71.0892
2458,Newton,MA,Middlesex,42.3528,-71.1875
2459,Newton Center,MA,Middlesex,42.3341,-71.1833
2460,Newtonville,MA,Middlesex,42.352,-71.2084
2461,Newton Highlands,MA,Middlesex,42.3168,-71.2084
2462,Newton Lower Falls,MA,Middlesex,42.3299,-71.2562
2464,Newton Upper Falls,MA,Middlesex,42.3129,-71.2195
2465,West Newton,MA,Middlesex,42.3492,-71.2267
2466,Auburndale,MA,Middlesex,42.3441,-71.248
2467,Chestnut Hill,MA,Middlesex,42.3164,-71.1612
2468,Waban,MA,Middlesex,42.3271,-71.2315
2471,Watertown,MA,Middlesex,42.3709,-71.1828
2472,Watertown,MA,Middlesex,42.37,-71.1773
2474,Arlington,MA,Middlesex,42.4202,-71.1565
2475,Arlington Heights,MA,Middlesex,42.4204,-71.1801
2476,Arlington,MA,Middlesex,42.4162,-71.1752
2477,Watertown,MA,Middlesex,42.3709,-71.1828
2478,Belmont,MA,Middlesex,42.3959,-71.1787
2479,Waverley,MA,Middlesex,42.3876,-71.1828
2481,Wellesley Hills,MA,Norfolk,42.3106,-71.2747
2482,Wellesley,MA,Norfolk,42.2945,-71.2992
2492,Needham,MA,Norfolk,42.2798,-71.2501
2493,Weston,MA,Middlesex,42.3589,-71.3001
2494,Needham Heights,MA,Norfolk,42.2945,-71.2328
2495,Nonantum,MA,Middlesex,42.3626,-71.2023
2532,Buzzards Bay,MA,Barnstable,41.7455,-70.5905
2534,Cataumet,MA,Barnstable,41.6694,-70.6234
2535,Chilmark,MA,Dukes,41.3575,-70.7416
2536,East Falmouth,MA,Barnstable,41.5968,-70.5671
2537,East Sandwich,MA,Barnstable,41.7283,-70.44
2538,East Wareham,MA,Plymouth,41.7682,-70.6532
2539,Edgartown,MA,Dukes,41.3889,-70.5339
2540,Falmouth,MA,Barnstable,41.5648,-70.6217
2541,Falmouth,MA,Barnstable,41.5515,-70.6148
2542,Buzzards Bay,MA,Barnstable,41.6531,-70.5537
2543,Woods Hole,MA,Barnstable,41.5263,-70.6643
2552,Menemsha,MA,Dukes,41.3798,-70.6431
2553,Monument Beach,MA,Barnstable,41.6734,-70.608
2554,Nantucket,MA,Nantucket,41.2725,-70.0932
2556,North Falmouth,MA,Barnstable,41.6417,-70.623
2557,Oak Bluffs,MA,Dukes,41.4543,-70.562
2558,Onset,MA,Plymouth,41.7476,-70.6582
2559,Pocasset,MA,Barnstable,41.6881,-70.6105
2561,Sagamore,MA,Barnstable,41.7703,-70.5337
2562,Sagamore Beach,MA,Barnstable,41.7933,-70.5196
2563,Sandwich,MA,Barnstable,41.7113,-70.4775
2564,Siasconset,MA,Nantucket,41.2639,-69.9626
2568,Vineyard Haven,MA,Dukes,41.45,-70.5937
2571,Wareham,MA,Plymouth,41.7541,-70.7116
2574,West Falmouth,MA,Barnstable,41.6039,-70.6382
2575,West Tisbury,MA,Dukes,41.4213,-70.6428
2576,West Wareham,MA,Plymouth,41.7796,-70.7642
2584,Nantucket,MA,Nantucket,41.2778,-70.046
2601,Hyannis,MA,Barnstable,41.6601,-70.2967
2630,Barnstable,MA,Barnstable,41.6983,-70.3001
2631,Brewster,MA,Barnstable,41.7492,-70.0699
2632,Centerville,MA,Barnstable,41.6606,-70.3532
2633,Chatham,MA,Barnstable,41.6889,-69.9722
2634,Centerville,MA,Barnstable,41.6487,-70.3481
2635,Cotuit,MA,Barnstable,41.6243,-70.4364
2637,Cummaquid,MA,Barnstable,41.7014,-70.2772
2638,Dennis,MA,Barnstable,41.7322,-70.1911
2639,Dennis Port,MA,Barnstable,41.6649,-70.1327
2641,East Dennis,MA,Barnstable,41.7426,-70.162
2642,Eastham,MA,Barnstable,41.8408,-69.9849
2643,East Orleans,MA,Barnstable,41.7843,-69.962
2644,Forestdale,MA,Barnstable,41.6827,-70.5143
2645,Harwich,MA,Barnstable,41.7008,-70.0579
2646,Harwich Port,MA,Barnstable,41.6703,-70.0722
2647,Hyannis Port,MA,Barnstable,41.635,-70.3063
2648,Marstons Mills,MA,Barnstable,41.6703,-70.4163
2649,Mashpee,MA,Barnstable,41.6181,-70.4854
2650,North Chatham,MA,Barnstable,41.703,-69.9666
2651,North Eastham,MA,Barnstable,41.8243,-69.9818
2652,North Truro,MA,Barnstable,42.0338,-70.0875
2653,Orleans,MA,Barnstable,41.7792,-69.9822
2655,Osterville,MA,Barnstable,41.63,-70.3837
2657,Provincetown,MA,Barnstable,42.0534,-70.1865
2659,South Chatham,MA,Barnstable,41.6801,-70.0241
2660,South Dennis,MA,Barnstable,41.7097,-70.1585
2661,South Harwich,MA,Barnstable,41.6862,-70.0329
2662,South Orleans,MA,Barnstable,41.7567,-69.9841
2663,South Wellfleet,MA,Barnstable,41.8005,-70.0768
2664,South Yarmouth,MA,Barnstable,41.6739,-70.1949
2666,Truro,MA,Barnstable,41.9988,-70.0564
2667,Wellfleet,MA,Barnstable,41.9289,-70.0186
2668,West Barnstable,MA,Barnstable,41.7002,-70.372
2669,West Chatham,MA,Barnstable,41.6812,-69.9911
2670,West Dennis,MA,Barnstable,41.6626,-70.1681
2671,West Harwich,MA,Barnstable,41.6694,-70.1135
2672,West Hyannisport,MA,Barnstable,41.6356,-70.3233
2673,West Yarmouth,MA,Barnstable,41.6614,-70.2363
2675,Yarmouth Port,MA,Barnstable,41.7051,-70.227
2702,Assonet,MA,Bristol,41.7975,-71.0607
2703,Attleboro,MA,Bristol,41.9296,-71.3009
2712,Chartley,MA,Bristol,41.9487,-71.2259
2713,Cuttyhunk,MA,Dukes,41.4218,-70.9313
2714,Dartmouth,MA,Bristol,41.7562,-71.0671
2715,Dighton,MA,Bristol,41.8125,-71.1427
2717,East Freetown,MA,Bristol,41.7635,-70.9677
2718,East Taunton,MA,Bristol,41.8736,-71.0192
2719,Fairhaven,MA,Bristol,41.6409,-70.8896
2720,Fall River,MA,Bristol,41.7182,-71.14
2721,Fall River,MA,Bristol,41.6883,-71.1574
2722,Fall River,MA,Bristol,41.7015,-71.155
2723,Fall River,MA,Bristol,41.6926,-71.1332
2724,Fall River,MA,Bristol,41.685,-71.1748
2725,Somerset,MA,Bristol,41.7223,-71.178
2726,Somerset,MA,Bristol,41.756,-71.1492
2738,Marion,MA,Plymouth,41.7095,-70.7613
2739,Mattapoisett,MA,Plymouth,41.6618,-70.8164
2740,New Bedford,MA,Bristol,41.6347,-70.9372
2741,New Bedford,MA,Bristol,41.6362,-70.9342
2742,New Bedford,MA,Bristol,41.6362,-70.9342
2743,Acushnet,MA,Bristol,41.6997,-70.9087
2744,New Bedford,MA,Bristol,41.6127,-70.9167
2745,New Bedford,MA,Bristol,41.6913,-70.9355
2746,New Bedford,MA,Bristol,41.66,-70.9324
2747,North Dartmouth,MA,Bristol,41.6338,-70.9958
2748,South Dartmouth,MA,Bristol,41.5665,-70.9843
2760,North Attleboro,MA,Bristol,41.9775,-71.3298
2761,North Attleboro,MA,Bristol,41.9834,-71.3328
2762,Plainville,MA,Norfolk,42.0124,-71.3275
2763,Attleboro Falls,MA,Bristol,41.9726,-71.3082
2764,North Dighton,MA,Bristol,41.8529,-71.1485
2766,Norton,MA,Bristol,41.9718,-71.1894
2767,Raynham,MA,Bristol,41.9324,-71.0469
2768,Raynham Center,MA,Bristol,41.7562,-71.0671
2769,Rehoboth,MA,Bristol,41.8515,-71.2545
2770,Rochester,MA,Plymouth,41.7591,-70.8523
2771,Seekonk,MA,Bristol,41.8378,-71.3224
2777,Swansea,MA,Bristol,41.7473,-71.2122
2779,Berkley,MA,Bristol,41.8353,-71.0765
2780,Taunton,MA,Bristol,41.905,-71.1026
2783,Taunton,MA,Bristol,41.7562,-71.0671
2790,Westport,MA,Bristol,41.6211,-71.089
2791,Westport Point,MA,Bristol,41.5223,-71.0745
2801,Adamsville,RI,Newport,41.5301,-71.2841
2802,Albion,RI,Providence,41.9512,-71.4545
2804,Ashaway,RI,Washington,41.4231,-71.7837
2806,Barrington,RI,Bristol,41.7443,-71.3175
2807,Block Island,RI,Washington,41.1715,-71.5748
2808,Bradford,RI,Washington,41.4114,-71.7465
2809,Bristol,RI,Bristol,41.6825,-71.2676
2812,Carolina,RI,Washington,41.4691,-71.6751
